[2020-07-16T10:01:35.559] [INFO] req - ::ffff:192.168.15.81 - - "GET /projects HTTP/1.1" 200 42 "https://2021001141636226.eco.dingtalkapps.com/2021001141636226/1591930619000/index.html#pages/index/index" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 AliApp(DingTalk/5.1.11) com.laiwang.DingTalk/13401166 Channel/201200 language/zh-Hans-CN UT4Aplus/0.0.6 Mobile/17F80 Ariver/1.0.6"
[2020-07-16T16:42:30.329] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/self/notice" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:30.399] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /users/self/deps HTTP/1.1" 204 - "http://192.168.14.40:81/self/notice" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:30.424] [INFO] req - ::ffff:192.168.14.40 - - "POST /users/self/deps HTTP/1.1" 200 52 "http://192.168.14.40:81/self/notice" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:31.594] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /orders?t=requirement HTTP/1.1" 204 - "http://192.168.14.40:81/dev/requirement" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:31.597] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /orders?t=requirement HTTP/1.1" 204 - "http://192.168.14.40:81/dev/requirement" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:31.604] [INFO] req - ::ffff:192.168.14.40 - - "GET /orders?t=requirement HTTP/1.1" 200 42 "http://192.168.14.40:81/dev/requirement" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:31.608] [INFO] req - ::ffff:192.168.14.40 - - "GET /orders?t=requirement HTTP/1.1" 200 42 "http://192.168.14.40:81/dev/requirement" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:32.499] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /articles/articleCPMISP01 HTTP/1.1" 204 - "http://192.168.14.40:81/dev/progress" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:32.505] [INFO] req - ::ffff:192.168.14.40 - - "GET /articles/articleCPMISP01 HTTP/1.1" 200 42 "http://192.168.14.40:81/dev/progress" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:33.478] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /articles/articleCPMISD01 HTTP/1.1" 204 - "http://192.168.14.40:81/dev/document" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:33.499] [INFO] req - ::ffff:192.168.14.40 - - "GET /articles/articleCPMISD01 HTTP/1.1" 200 42 "http://192.168.14.40:81/dev/document" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:35.456] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /sessions/current HTTP/1.1" 204 - "http://192.168.14.40:81/dev/document" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:35.460] [INFO] req - ::ffff:192.168.14.40 - - "GET /articles/articleCPMISD01 HTTP/1.1" 200 42 "http://192.168.14.40:81/dev/document" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:35.510] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 308 "http://192.168.14.40:81/dev/document" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:35.541] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/dev/document" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:35.592] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/dev/document" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:35.643] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /users/self/deps HTTP/1.1" 204 - "http://192.168.14.40:81/dev/document" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:35.688] [INFO] req - ::ffff:192.168.14.40 - - "POST /users/self/deps HTTP/1.1" 200 52 "http://192.168.14.40:81/dev/document" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:38.723] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /users HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:38.742] [INFO] req - ::ffff:192.168.14.40 - - "GET /users HTTP/1.1" 200 2882 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:58.827] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:42:58.861] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/group" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:43:17.092] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /types HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-16T16:43:17.109] [INFO] req - ::ffff:192.168.14.40 - - "GET /types HTTP/1.1" 200 321 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
